"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45"
401.244147001494,417.244147001494,396.244147001494,430.244147001494,413.244147001494,432.244147001494,397.244147001494,435.244147001494,428.244147001494,444.237398050262,414.237398050262,422.237398050262,419.237398050262,437.237398050262,394.237398050262,369.237398050262,415.237398050262,370.237398050262,416.007818323119,360.007818323119,399.007818323119,353.007818323119,423.007818323119,419.007818323119,439.007818323119,436.007818323119,433.762270847163,425.762270847163,419.762270847163,410.762270847163,387.762270847163,397.762270847163,394.762270847163,368.762270847163,425.762270847163,366.314326924856,402.314326924856,424.314326924856,394.314326924856,360.314326924856,407.314326924856,356.314326924856,429.314326924856,431.314326924856,426.314326924856
401.875147001494,417.875147001494,396.875147001494,430.875147001494,413.875147001494,432.875147001494,397.875147001494,435.875147001494,428.875147001494,444.877398050262,414.877398050262,422.877398050262,419.877398050262,437.877398050262,394.877398050262,369.877398050262,415.877398050262,370.877398050262,416.007818323119,360.007818323119,399.007818323119,353.007818323119,423.007818323119,419.007818323119,439.007818323119,436.007818323119,433.762270847163,425.762270847163,419.762270847163,410.762270847163,387.762270847163,397.762270847163,394.762270847163,368.762270847163,425.762270847163,366.946326924856,402.946326924856,424.946326924856,394.946326924856,360.946326924856,407.946326924856,356.946326924856,429.946326924856,431.946326924856,426.946326924856
402.492147001494,418.492147001494,397.492147001494,431.492147001494,414.492147001494,433.492147001494,398.492147001494,436.492147001494,429.492147001494,445.477398050262,415.477398050262,423.477398050262,420.477398050262,438.477398050262,395.477398050262,370.477398050262,416.477398050262,371.477398050262,416.024120011989,360.024120011989,399.024120011989,353.024120011989,423.024120011989,419.024120011989,439.024120011989,436.024120011989,433.779706708934,425.779706708934,419.779706708934,410.779706708934,387.779706708934,397.779706708934,394.779706708934,368.779706708934,425.779706708934,367.565326924856,403.565326924856,425.565326924856,395.565326924856,361.565326924856,408.565326924856,357.565326924856,430.565326924856,432.565326924856,427.565326924856
403.099147001494,419.099147001494,398.099147001494,432.099147001494,415.099147001494,434.099147001494,399.099147001494,437.099147001494,430.099147001494,445.869640488359,415.869640488359,423.869640488359,420.869640488359,438.869640488359,395.869640488359,370.869640488359,416.869640488359,371.869640488359,416.640120011989,360.640120011989,399.640120011989,353.640120011989,423.640120011989,419.640120011989,439.640120011989,436.640120011989,434.418706708934,426.418706708934,420.418706708934,411.418706708934,388.418706708934,398.418706708934,395.418706708934,369.418706708934,426.418706708934,368.034118543034,404.034118543034,426.034118543034,396.034118543034,362.034118543034,409.034118543034,358.034118543034,431.034118543034,433.034118543034,428.034118543034
403.706147001494,419.706147001494,398.706147001494,432.706147001494,415.706147001494,434.706147001494,399.706147001494,437.706147001494,430.706147001494,445.869640488359,415.869640488359,423.869640488359,420.869640488359,438.869640488359,395.869640488359,370.869640488359,416.869640488359,371.869640488359,417.277120011989,361.277120011989,400.277120011989,354.277120011989,424.277120011989,420.277120011989,440.277120011989,437.277120011989,435.029706708934,427.029706708934,421.029706708934,412.029706708934,389.029706708934,399.029706708934,396.029706708934,370.029706708934,427.029706708934,368.034118543034,404.034118543034,426.034118543034,396.034118543034,362.034118543034,409.034118543034,358.034118543034,431.034118543034,433.034118543034,428.034118543034
404.316147001494,420.316147001494,399.316147001494,433.316147001494,416.316147001494,435.316147001494,400.316147001494,438.316147001494,431.316147001494,445.88263758416,415.88263758416,423.88263758416,420.88263758416,438.88263758416,395.88263758416,370.88263758416,416.88263758416,371.88263758416,417.885120011989,361.885120011989,400.885120011989,354.885120011989,424.885120011989,420.885120011989,440.885120011989,437.885120011989,435.645706708934,427.645706708934,421.645706708934,412.645706708934,389.645706708934,399.645706708934,396.645706708934,370.645706708934,427.645706708934,368.051900344556,404.051900344556,426.051900344556,396.051900344556,362.051900344556,409.051900344556,358.051900344556,431.051900344556,433.051900344556,428.051900344556
404.704731953668,420.704731953668,399.704731953668,433.704731953668,416.704731953668,435.704731953668,400.704731953668,438.704731953668,431.704731953668,446.380523231568,416.380523231568,424.380523231568,421.380523231568,439.380523231568,396.380523231568,371.380523231568,417.380523231568,372.380523231568,418.55564067823,362.55564067823,401.55564067823,355.55564067823,425.55564067823,421.55564067823,441.55564067823,438.55564067823,436.258706708934,428.258706708934,422.258706708934,413.258706708934,390.258706708934,400.258706708934,397.258706708934,371.258706708934,428.258706708934,368.749900344556,404.749900344556,426.749900344556,396.749900344556,362.749900344556,409.749900344556,358.749900344556,431.749900344556,433.749900344556,428.749900344556
404.704731953668,420.704731953668,399.704731953668,433.704731953668,416.704731953668,435.704731953668,400.704731953668,438.704731953668,431.704731953668,446.380523231568,416.380523231568,424.380523231568,421.380523231568,439.380523231568,396.380523231568,371.380523231568,417.380523231568,372.380523231568,418.55564067823,362.55564067823,401.55564067823,355.55564067823,425.55564067823,421.55564067823,441.55564067823,438.55564067823,436.895706708934,428.895706708934,422.895706708934,413.895706708934,390.895706708934,400.895706708934,397.895706708934,371.895706708934,428.895706708934,369.417900344556,405.417900344556,427.417900344556,397.417900344556,363.417900344556,410.417900344556,359.417900344556,432.417900344556,434.417900344556,429.417900344556
404.71816278359,420.71816278359,399.71816278359,433.71816278359,416.71816278359,435.71816278359,400.71816278359,438.71816278359,431.71816278359,446.401627425052,416.401627425052,424.401627425052,421.401627425052,439.401627425052,396.401627425052,371.401627425052,417.401627425052,372.401627425052,418.577689739609,362.577689739609,401.577689739609,355.577689739609,425.577689739609,421.577689739609,441.577689739609,438.577689739609,437.534706708934,429.534706708934,423.534706708934,414.534706708934,391.534706708934,401.534706708934,398.534706708934,372.534706708934,429.534706708934,370.066900344556,406.066900344556,428.066900344556,398.066900344556,364.066900344556,411.066900344556,360.066900344556,433.066900344556,435.066900344556,430.066900344556
405.35016278359,421.35016278359,400.35016278359,434.35016278359,417.35016278359,436.35016278359,401.35016278359,439.35016278359,432.35016278359,446.793806428605,416.793806428605,424.793806428605,421.793806428605,439.793806428605,396.793806428605,371.793806428605,417.793806428605,372.793806428605,419.008802084963,363.008802084963,402.008802084963,356.008802084963,426.008802084963,422.008802084963,442.008802084963,439.008802084963,438.043021392907,430.043021392907,424.043021392907,415.043021392907,392.043021392907,402.043021392907,399.043021392907,373.043021392907,430.043021392907,370.509285480514,406.509285480514,428.509285480514,398.509285480514,364.509285480514,411.509285480514,360.509285480514,433.509285480514,435.509285480514,430.509285480514
405.95716278359,421.95716278359,400.95716278359,434.95716278359,417.95716278359,436.95716278359,401.95716278359,439.95716278359,432.95716278359,446.793806428605,416.793806428605,424.793806428605,421.793806428605,439.793806428605,396.793806428605,371.793806428605,417.793806428605,372.793806428605,419.008802084963,363.008802084963,402.008802084963,356.008802084963,426.008802084963,422.008802084963,442.008802084963,439.008802084963,438.069912193508,430.069912193508,424.069912193508,415.069912193508,392.069912193508,402.069912193508,399.069912193508,373.069912193508,430.069912193508,370.509285480514,406.509285480514,428.509285480514,398.509285480514,364.509285480514,411.509285480514,360.509285480514,433.509285480514,435.509285480514,430.509285480514
406.58916278359,422.58916278359,401.58916278359,435.58916278359,418.58916278359,437.58916278359,402.58916278359,440.58916278359,433.58916278359,446.807744953614,416.807744953614,424.807744953614,421.807744953614,439.807744953614,396.807744953614,371.807744953614,417.807744953614,372.807744953614,419.023056901795,363.023056901795,402.023056901795,356.023056901795,426.023056901795,422.023056901795,442.023056901795,439.023056901795,438.069912193508,430.069912193508,424.069912193508,415.069912193508,392.069912193508,402.069912193508,399.069912193508,373.069912193508,430.069912193508,370.524235631951,406.524235631951,428.524235631951,398.524235631951,364.524235631951,411.524235631951,360.524235631951,433.524235631951,435.524235631951,430.524235631951
407.158143696863,423.158143696863,402.158143696863,436.158143696863,419.158143696863,438.158143696863,403.158143696863,441.158143696863,434.158143696863,447.319968034931,417.319968034931,425.319968034931,422.319968034931,440.319968034931,397.319968034931,372.319968034931,418.319968034931,373.319968034931,419.672056901795,363.672056901795,402.672056901795,356.672056901795,426.672056901795,422.672056901795,442.672056901795,439.672056901795,438.486008285971,430.486008285971,424.486008285971,415.486008285971,392.486008285971,402.486008285971,399.486008285971,373.486008285971,430.486008285971,371.03605491255,407.03605491255,429.03605491255,399.03605491255,365.03605491255,412.03605491255,361.03605491255,434.03605491255,436.03605491255,431.03605491255
407.183481181235,423.183481181235,402.183481181235,436.183481181235,419.183481181235,438.183481181235,403.183481181235,441.183481181235,434.183481181235,447.319968034931,417.319968034931,425.319968034931,422.319968034931,440.319968034931,397.319968034931,372.319968034931,418.319968034931,373.319968034931,420.456056901795,364.456056901795,403.456056901795,357.456056901795,427.456056901795,423.456056901795,443.456056901795,440.456056901795,438.486008285971,430.486008285971,424.486008285971,415.486008285971,392.486008285971,402.486008285971,399.486008285971,373.486008285971,430.486008285971,371.03605491255,407.03605491255,429.03605491255,399.03605491255,365.03605491255,412.03605491255,361.03605491255,434.03605491255,436.03605491255,431.03605491255
407.183481181235,423.183481181235,402.183481181235,436.183481181235,419.183481181235,438.183481181235,403.183481181235,441.183481181235,434.183481181235,447.337416095993,417.337416095993,425.337416095993,422.337416095993,440.337416095993,397.337416095993,372.337416095993,418.337416095993,373.337416095993,421.180056901795,365.180056901795,404.180056901795,358.180056901795,428.180056901795,424.180056901795,444.180056901795,441.180056901795,438.499117294941,430.499117294941,424.499117294941,415.499117294941,392.499117294941,402.499117294941,399.499117294941,373.499117294941,430.499117294941,371.050936157193,407.050936157193,429.050936157193,399.050936157193,365.050936157193,412.050936157193,361.050936157193,434.050936157193,436.050936157193,431.050936157193
407.801795795644,423.801795795644,402.801795795644,436.801795795644,419.801795795644,438.801795795644,403.801795795644,441.801795795644,434.801795795644,448.014416095993,418.014416095993,426.014416095993,423.014416095993,441.014416095993,398.014416095993,373.014416095993,419.014416095993,374.014416095993,421.855056901795,365.855056901795,404.855056901795,358.855056901795,428.855056901795,424.855056901795,444.855056901795,441.855056901795,439.103420428561,431.103420428561,425.103420428561,416.103420428561,393.103420428561,403.103420428561,400.103420428561,374.103420428561,431.103420428561,371.674936157193,407.674936157193,429.674936157193,399.674936157193,365.674936157193,412.674936157193,361.674936157193,434.674936157193,436.674936157193,431.674936157193
